recommendation_id,review_text,recommended,helpful_votes,funny_votes,playtime_hours,playtime_at_review_hours,review_date,early_access
222881961,"Sla parece que as review são full comprada/bot. Jogo não é isso que tão falando. No momento falta mto conteúdo, combate limitado, sem mta opção de build, buga direto, pouca diversidade de inimigo. O jeito do jogo deixar mais difícil é spammando minion na fase, parede invisível pra krl, tu tem que ir dando cabeçada nas parede pra descobrir se da pra passar ou n, bagulho tá paia",False,32,4,2.43,2.43,2026-04-09,True
223184756,"2026年4月8日，《异变金属（MORBID METAL）》正式以EA模式登陆了Steam，这也是育碧近期难得以发行商身份发行独立游戏。这部快节奏Rougelite砍杀游戏有着出色的动作和流畅的战斗，不过也有颇多需要打磨的地方，但即使如此，“特别好评”的总评还是代表了玩家对其的期许，很期待未来的更新完善。

[h1]大磨剑时代[/h1]
SCREEN JUICE是一个来自德国的年轻独立工作室，于2022年成立，本作是他们的首部作品，在自2017年起打磨了9年后，以抢先体验阶段在Steam上发售。这部作品最初来源于工作室创立者Felix Schade在大学期间的个人项目，其灵感来源于《鬼泣》、《合金装备崛起：复仇》、《尼尔：机械纪元》等经典作品，不想在分享制作进展后，本作得到了玩家社群的颇多关注，也吸引了育碧的注意，SCREEN JUICE就此成立，本作也签下了育碧的发行合同。虽然育碧的名声很大，但不那么为人所知的是，育碧一向对独立游戏提供支持，比如从17年到24年，他们每年都在举办Ubisoft Indie Series Competition，为优胜的独立游戏提供资金支持和游戏制作指导，也曾举办过Ubisoft Indie Camp，《筑梦颂（Dorfromantik）》就在其中拿下了德语区冠军，获得了育碧的支持。从这个角度看，《异变金属》被育碧看上也并非什么不可思议的事情。

[h1]AI闯天关[/h1]
玩家将扮演被主控掌控的AI，在伊甸的帮助下不断迭代闯关，揭开末日背后真相。当然，游戏的剧情并不多，主要内容还是战斗。游戏的画面尚可，角色设计很酷炫，在SteamDeck上的游玩体验也还不错。游戏模式则是经典的肉鸽闯关制度，清空房间的敌人后可以进入下一个区域，但不一样的有两点：首先是本作每个区域内除了在地上直接放置的奖励和隐藏墙外，还有着分支路线，只要门上不是箭头那进门搜刮基本上就可以回头，不会进入下一个区域，不论是宝箱还是战斗挑战都如此；二是本作是3D游戏，角色还依靠二段跳、冲刺等系统有着较强的机动力，因此几乎每个房间都会有地形跳跳乐，无论是去下一个房间还是获取奖励都可能需要你跳一段，而一旦坠崖就会掉血。总的来说，带上了些跑酷的元素。

[h1]闪避，技能，然后是闪避……[/h1]
战斗系统方面，本作采用的是高速战斗模式，玩家可以攻击、跳跃、冲刺闪躲，同时还有三个可替换的技能——两个带CD的，一个要攒能量的，此外还可以在三名风格迥异的角色中进行切换打出连击，但是角色需要随着关卡推进找到他们触发自刎归天后解锁。总体来说战斗还是非常华丽的，打起来赏心悦目，制作组还贴心的制作了最高SSS级的评分系统，实在是颇有既视感。不过，这只是本作的战斗系统，作为一款肉鸽游戏，本作的重点是局内构筑，各个角色可以通过战斗后的战利品获取特性，并替换初始技能，形成相关的build，比如初始角色就可以做剑气（纳米飞刃）、背刺或是无人机相关的build。可惜的是目前游戏的强化有限，能形成的build也不算多么丰富，同时回血手段也不算多——关卡推进后可能作为奖励掉落血瓶、商店里可以花钱回血、战斗挑战可以解锁杀敌回血的能力……听起来似乎还挺多，但是实际游玩中是没有这么美好的，经常找不到回血的方法，再结合堆怪的设计和敌人一击都能打出可观伤害的数值，玩起来常常暴毙，莫名其妙就要重开了。虽然局外的养成颇为可观可以一定程度上弥补，不过初期的挫败感并不低。

总的来说，《异变金属》是一款颇具特色和潜力，不过也仍需打磨的作品，对高速砍杀类作品感兴趣的玩家可以尝试一下。

[h1][quote=]
[table]
    [tr]
        [th] 欢迎关注 [b][u][i]U_U鉴赏家培养计划[/i][/u][/b][/th]
    [/tr]
    [tr]
        [th] 关注U_U鉴赏家，开启精彩游戏之旅。 [/th]
    [/tr]
[/table]
[/quote][/h1]",True,19,0,3.65,3.65,2026-04-13,True
222849030,"良くあるステージ進行＆能力獲得タイプのローグライクゲーで特に目新しい要素はなしでストアの動画やスクショが全てという感じのゲームです、アーリー初期特有のボリュームの少なさは目立つものの基本部分はしっかり面白くつくられていると思う。

能力を取得していく爽快感がほぼ皆無、いい意味で言うなら最初からある程度爽快感があるともいえる、例えるならずっとデビルメイクライをやってるような感覚。

他の人のレビューにあるような頻繁なクラッシュは今のところ1回もなし、ただしウィンドウサイズがシュミレーションから帰還する度に最大サイズへリセットされるのが非常にストレス(4/9リリース直後時点)",True,20,1,3.73,1.73,2026-04-09,True
222870422,"我从最早的试玩版一路追随到现在，很失望，它作为动作游戏和roguelike的结合，两边都没做好。
我原本期望的是，用性能足够强大的角色和敌人爽快交互，每经过一些关卡，就能得到富有趣味的联动强化，让我组建自己的高效砍杀逻辑。
实际上我得到的还是一个大型试玩版本，贫瘠的游戏内容浇灭了我探索和重玩的兴趣，低劣的关卡设计一次次打破我战斗中的心流，缺乏深度的动作设计和更缺乏深度的roguelike玩法，决定了这个游戏在本质上的失败。

1.动作玩法肤浅
和敌人的交互只有“闪避”，且稍强的杂兵基本不会被普通攻击动摇，基本等于“你打你的，我打我的”。
动作量少的可怜，角色只有2种常驻技能，每种技能的可替换选项似乎只有1个？
动作本身也缺乏深度和可玩性，近乎时停然后远程放出剑气、慢的要死的前摇之后打出一个强力的范围攻击，这些动作设计和ACT相差甚远，没法和其他动作产生足够好玩的联动。能提供动作趣味的技能屈指可数，只有挑飞敌人以及部分空中攻击。

2.roguelike玩法肤浅
作为一个roguelike游戏，没有可读的地图，没有清晰的关卡进度显示，提供的随机强化奖励有不少是数值上的无聊提升、或者可有可无的机制（例如闪避后生成一个球），和动作本身联动的强化奖励过少，这也是动作系统浅薄的体现。

3.要命的关卡设计
作为一个主打高速和砍杀的游戏，非要把一些芝麻大小的奖励放置在一条单向路的尽头，并且在路上设置跳台和激光。作为roguelike玩家，我必须尽可能的在关卡里收集资源以提升实力，我就不得不刹住飞奔的脚步，去慢慢的等激光消失，慢慢地跳跃，然后拿到一个微小的奖励提升，然后还得原路返回。
更要命的是严苛的掉落伤害，途中不小心掉落就要损失25血量，完全是作者的无能设计

4.低劣的交互界面
强化资源界面可读性不强，有时甚至缺少必要信息，我完全不知道界面上的“球”字是什么意思。
整体交互界面的低劣感可以先放在一边，最要命的是家园里的几个大头机器人，我完全没法看出谁是负责强化被动、谁是负责解锁原体的，甚至靠近了也不能！完全没有可读性！我从没见过这种设计。",False,18,1,1.15,1.15,2026-04-09,True
222942441,"[h1] 【异变金属】目前优缺点都很明显的动作肉鸽，未来可期 [/h1]
《异变金属 》是小型独立工作室 Screen Juice 开发，育碧发行的砍杀动作肉鸽游戏。
目前EA版（抢先体验）给我的感受就是优缺点都非常明显，爽快的战斗和优质的画面在动作肉鸽里绝对是第一梯队的水准，但局内构筑、局外养成都做的不尽人意。

[h1][quote=]
[table]
    [tr]
        [th] 欢迎关注 [b][u][i]U_U鉴赏家培养计划[/i][/u][/b][/th]
    [/tr]
    [tr]
        [th] 关注U_U鉴赏家，开启精彩游戏之旅。 [/th]
    [/tr]
[/table]
[/quote][/h1]

[h1] 亮眼的动作系统 [/h1]
本作动作流畅，打击感强烈，动作设计更贴近于《鬼泣》、《忍者龙剑传》这类传统act,同时加入了战斗评分系统，随着评分提升，特殊技能（大招）就越容易释放。
战斗方面，玩家可以在三个角色之间无缝切换作战，包括飘逸灵动的“剑圣”弗勒斯，攻击缓慢，但攻击范围更大且能击晕敌人的“关刀哥”艾库，以及兼顾远程输出还有控场的“斗篷哥”维克塔
三名角色各有特色，攻击模组、可用技能，局内专属构筑路线都大不相同。例如艾库可以围绕“超级护甲”来构筑，出招会附带超级护甲（霸体），后续凑齐“超级护甲附带减伤”“超级护甲释放技能后还会维持数秒”“超级护甲存在期间被打会不断增加伤害”，可以直接化身狂战士，再搭配通用的“屏障”被动，又肉伤害又高。
弗勒斯的背刺秒杀BD也非常强力，凑齐“背刺必定暴击”““击杀后对最低血量敌人释放背刺”这几个被动后，开局靠背刺秒掉一个血量低的小怪，接下来就会自动疯狂释放背刺，一口气收拾掉所有杂兵敌人
此外即时切人玩法，也可以让角色之间的BD打法形成联动，例如弗勒斯的技能攻击段数多，给敌人叠上“漏液”（中毒）层数后，之后接上切换艾库（艾库可以拿到对中毒敌人大幅增伤的被动，而且所有技能再空中会改变形态）在空中打出高额爆发。

[h1] 缺乏深度的肉鸽玩法 [/h1]
如果说《异变金属》打击感跟动作性在同类游戏中都算是佼佼者，那它的肉鸽部分，目前版本只能说真的非常粗糙跟贫瘠。
局内构筑的BD池过浅，一个角色只有2套技能、8个被动，经常能一局把一个角色的被动全部拿齐，而且部分被动甚至无法加成角色目前携带的技能（我有点没明白我身上没有这个技能，为什么会刷新出加成这个技能的被动，这个设计明显不合理吧？），也就是说每个角色这一局有用的被动大概也就4到6个，通用被动则可以围绕漏液，屏障，毁灭球，无人机来构筑，但是被动数量也非常稀少，道具大部分全是简单粗暴的增加数值，很少能看到机制类型的被动。这些加起来完全不足以支撑反复游玩，基本打个7,8盘就腻了。
游戏的局外养成也十分简陋，绝大部分只提供纯数值加成，基本没有啥拓展新机制给玩家带来新鲜感的局外。

[h1] 结尾 [/h1]
总体而言，《异变金属》在动作跟战斗方面的底子真的非常亮眼，但局内BD构筑，局外养成目前都做的不尽人意，希望制作团队后续多多更新，多多加油把这些缺点都一 一改进，让玩家的游玩体验变得更好！",True,11,1,5.67,5.67,2026-04-10,True
223179287,"[h1]《异变金属》：在平凡中做出了点不平凡[/h1]
　　都说阿育的日子最近不太好过，大伙万众期待的项目被砍了又砍，各种风波闹得是人心惶惶，但是吧！如果阿育真要用心捣鼓游戏，保持一个稳定的下限还是没问题的，至少最近几年即便大家不怎么待见阿育，但我印象里质量翻车的案例好像也不多，大多都具备一定的可玩性，什么叫做公式化罐头的底蕴啊（战术后仰）。
[h1][quote=]
[table]
[tr]
[th] 欢迎关注 [b][u][i]U_U鉴赏家培养计划[/i][/u][/b][/th]
[/tr]
[tr]
[th] 关注U_U鉴赏家，开启精彩游戏之旅。 [/th]
[/tr]
[/table]
[/quote][/h1]

　　而最近上新的这部《异变金属》就是如此，难以想象在这个节点上阿育还能端出来一部如此具有挑战性的作品——虽然内容量还有些稀缺，但「3A动作肉鸽」这个SLOGAN听起来就相当晃眼，毕竟大伙估计都早已习惯了将肉鸽与独游绑定，大厂做肉鸽的例子是少之又少，我唯一有点印象的，大概还是索索的肉鸽FPS《Returnal》，然后那部作品尽管品质还不错，但最终销量褒姒了。目前来看，《异变金属》的命运好像也差不多？

　　其实从内心真实的角度来说，我对《异变金属》的上限是抱有很高期待的，毕竟能做第一个吃螃蟹的人就是勇敢者，在见惯了将肉鸽与像素独游绑定后，本作这种超规格的3A级画面还是能让人眼前一亮——更别提它还是个第三人称的高速ACT，还做了个类似鬼泣的评分系统，打起来带给玩家的肾上腺素就更是几何倍飙升。

　　就画面的角度来说，阿育这块还是挑不出毛病：虽然没有用最顶级的引擎，在颗粒的精细度上显然比不上自家3A（这是肯定的），但也带来了非常不错的优化，同时画面表现力也有保证，整体观感不错；与此同时，我非常相夸夸本作将赛博朋克未来科技风格与东方水墨的融合，即便这可能是朝着日式方向去发展的，但你别说《异变金属》的水墨味儿可能是国外作品里面做的最优秀的，无论是氤氲的云海、朦胧的山雾还是充满中式特色的建筑，都能让国内玩家感到亲切熟悉——如此中式味儿的作品阿育压根就没咋宣传，都不知道该说是最近实在是自顾不暇还是错把中式当日式了。

　　不过玩法上就没那么亮眼了，虽然概念不错，但本质还是个手感僵硬、将市面其他动作游戏经典元素拼接粘合且完成度没那么高的EA作品，在构筑方面只能说稀缺的可怜，再一次验证了肉鸽与3A的不搭调，咱就是说这帮大厂设计师的脑袋瓜子里确实丢掉了一点创造力，只能说冲着肉鸽来的可以先歇歇了，甚至连局外都能一眼望到头。而动作方面就见仁见智了，我个人在初上手时觉得手感比较僵硬，但习惯了以后慢慢就体会到这套模组的开了了。

　　简而言之，《异变金属》的卖点在于三角色切换且技能CD各自独立，并且没有蓝条、只有冷却限制，这就让玩家能非常高频率地保证技能覆盖，只要衔接得当就能完成非常华丽的连段——你没看它把《鬼泣》系列经典的评分系统都搬过来了吗，咱就是说UI还是可以再加强下，现在正反馈给的还不够爽。并且它还做出了「闪避反击」系统，只要针对红光完成完美闪避判定就可以触发反击，让连段更加丝滑，再加上游戏初期就给到了超高的移动性能，二段跳+冲刺+闪避能让你像《鬼泣》一样完成浮空无限连，而体感这带来的评分加成也相对较高。

　　总而言之，除了在手感以及内容上有所缺陷，《异变金属》即便是靠核心的「三角色切换」系统就已经能带来不错的动作体验，更何况游戏的美术表现无疑是同类作品中的顶级水准，不过目前版本数值还是有点问题、引导也不太够，加上构筑稀缺还不太能算得上是肉鸽，看看未来会朝着哪个方向改进吧。",True,34,0,2.6,2.6,2026-04-13,True
224407811,"Morbid Metal is actually a really fun game even in its current state. The graphics look great, and the combat/playstyle feels smooth and satisfying.

Yes, there are a few bugs, but nothing game-breaking. Since it’s not fully released yet, that’s expected—and honestly, they don’t affect the experience much.

If you enjoy fast-paced action with good visuals, this is definitely worth trying. With more updates and polish, it could turn into something really great.",True,16,0,33.6,29.67,2026-04-30,True
222944788,"the game is definitely fun and has a lot of potential.  Right now, there just isnt much build variety to the runs.  I will leave as positive for now, but it's based on if they improve as EA develops.

+ Game looks awesome
+ Combat feels good
+ Swapping between characters in perfect sequence to land a combo feels incredible
+ Movement and dodging feel good
+ Works on Steam Deck

- Exploring just doesn't really seem worth it right now so there feels like a lot of empty space between arenas.  Either need to make the rewards better, or tighten up distance between fights
- Needs more hit impact/notification when you take damage.  Game doesnt really give you any feedback that youve been hit (other than looking at the HP bar).  Too many times I felt confused as to when I took any damage after happening to look at my HP bar.
- More characters are actually worse for the player.  Don't get me wrong, it's super fun to cycle through characters to combo, but by adding characters to the rotation, you are actually bloating your upgrade/reward pool so they need to figure out a way to balance having multiple characters without making the rewards feel bad.
- Needs more build options.  I'm not too far into playing but so far the only thing I've really seen is ""Leak"" (ie. Bleed).  There really doesnt feel like there are many options right now.",True,12,0,3.58,1.77,2026-04-10,True
223686589,"The success of this game is threefold:
- The combat is absolutely gorgeous, fluid, spectacular and fair.
- The soundtrack and audio cues make for an experience that gets you lost into the fight.
- The roguelike elements would have a casino designer crying in shame.

I'd recommend this game unless you have an upcoming project with a deadline, said that, I'm going to uninstall it and hide it from my steam library for a few weeks, got some stuff that needs to be done.",True,12,1,9.85,9.85,2026-04-20,True
223749838,"Vai tmnc, como que o primeiro boss de um jogo pode ter 3 fases? fora a desgraça que é só pra chegar nele, parabens, nota 10",True,9,3,3.43,2.9,2026-04-21,True
223110205,"Desde que vi los primeros avances de Morbid Metal, tenía bastante hype, sobre todo por su propuesta de combate. Tras probarlo, puedo decir que no solo ha cumplido expectativas, sino que las ha superado.

El gameplay es, sin duda, su mayor punto fuerte. Es un roguelike con un combate hack and slash que recuerda a una mezcla entre Stellar Blade y Devil May Cry, donde el uso de habilidades y los juggles se combinan para crear combos muy satisfactorios, fluidos y visualmente espectaculares. Cada run se siente fresca porque las habilidades que eliges realmente marcan la diferencia: no son simples mejoras, sino herramientas que cambian tu forma de jugar y te invitan a experimentar constantemente.

Es de esos juegos que te enganchan sin darte cuenta. Siempre quieres hacer una run más, ya sea para perfeccionar el combate, probar nuevas combinaciones o avanzar un poco más y ver qué viene después. En ese sentido, me ha recordado mucho a la primera vez que jugué a Hades.

Visualmente, el primer bioma es bastante bonito y tiene una estética muy cuidada, aunque es cierto que puede llegar a hacerse algo monótono con el tiempo. Habrá que ver cómo evolucionan los siguientes. También he notado algún pequeño fallo de colisiones, pero siendo un early access entra dentro de lo esperable.

Por el precio que tiene, ofrece muchísimo: un combate profundo, divertido y con margen de mejora constante, un apartado artístico atractivo y una jugabilidad altamente adictiva.

En resumen, un juego muy recomendable incluso en su estado actual. Si te gustan los roguelikes con buen combate, este merece totalmente la pena.",True,8,0,14.62,3.0,2026-04-12,True
223128317,"Its a great action game but a terrible roguelike

Don't expect every run to feel different, ability upgrades are pretty monotone, there are synergies but it feels like you get the same ones every run. Like they have been predetermined with no natural discovery to it.

I hate having that after every fight there is so much downtime where you look for useless secrets or go through an optional door just to run and fetch what might be a possibly better skill that might not even work with the perks you have chosen. 

I had more fun when I chose to ignore having to explore for marginal amounts of money/upgrade tokens that you spend at the base. Like it feels very conflicting having fast paced combat for like 5 seconds and then just running around for very very neglectable upgrades.

All that said, it's a lil buggy but the game is still fun and oozes style it's only 13.5 buckos atm so i really can't complain to much for that price.",True,12,0,9.95,9.17,2026-04-12,True
222830967,"Maybe one of the best hack-and-slashes I've ever touched, fighting up there with games like Devil May Cry 3 for favourite game of the genre. I remember grabbing the demo back during one of the Steam Next Fests, and I was instantly blown away. So blown away, that I refused to delete the demo off my computer until the full game dropped. For a measly $24 CAD, or your regional equivalent, you'll be getting WAYYY more than you paid for

Even though there are only a total of three characters in the game right now, the level of depth and complexity for each one blows me away. While the basic combo strings equate to just hitting one button, it's what you can do in-between that really makes the game shine. You can switch from character to character, trading light and heavy hits while splicing in big attacks that shred health or knock the enemies airborne to immobilize them. And thats not including the character-specific upgrades to each character, letting them all fit into their little niches during your runs. Being stylish and getting up to that coveted SSS combo rank has almost never felt this great. Jumping from enemy to enemy, hacking and slashing and ending it all off with one powerful ultimate skill to clean house. 

Presentation is tickling my brain in such a delicious way. I'm a sucker for robots, and simulations, and stuff like that. The player characters are the epitome of cool, and it is totally making me wanna live out my fantasies of being a badass robo-slayer. Both the different biomes are so so so beautifully crafted, I'd be hard pressed to say that a set of indie devs did it. Whether you are in a huge chasm with small spires of overgrowth and rock while jumping around with grappling hooks, or in the derelict, broken down arenas where enemies reside, or if you're tucked away inside the darkness of the abyss, it's all so beautiful. It can get a bit repetitive on repeat playthroughs, but I personally don't have much problem. Music only elevates the feel of Morbid Metal further. These songs have been engraved into my brain and they make me feel the energy. The riff after clearing a wave is electric, I love it so ♥♥♥♥♥♥♥ much

There are little bits of lore fed to you to keep you engaged with the mystery of whats going on, and some other text files to clue you in on what is happening. Otherwise, story seems to be on the backburner for right now while the devs fine-tune the combat even more. This is not a bad thing, just a heads-up for anyone who might want a killer story already made to accompany this great game!

My only real issue has been some small bugs, that I'm sure will be ironed out in the following updates. Things like my characters being unable to dash forward, or my attack inputs being disabled until I switched character. They were few and far between, but it is something to keep in mind. If you hit all your buttons, it will likely fix itself. 

I know it was published by Ubisoft, but Morbid Metal is clearly a passion project from a group of hard-working indie devs. They deserve all the love and attention for sticking with their baby after all these years and giving the audience something great to sink our teeth into",True,18,0,3.68,3.68,2026-04-09,True
222942445,"Morbid Metal is a really competent arena brawler that doesn't really nail the ""roguelite"" part in any meaningful way. I see some people try to compare the combat to DMC but this is based on cooldowns and weapon switching. There are no multi-button combos or directional presses or parries. What is here is an absolute blast to play... until it sorta isn't.

Right now the nature of upgrades don't really feel as good as they could. It feels like there are pieces of a great build scattered around multiple systems which... either aren't fun to engage with or are just done better by other games (Returnal, Remnant, VS, etc).

To be fair to these devs, it's much harder trying to make a brawler like this feel fresh compared to a shooter. When you can't just throw in a bunch of guns and spells and effects to pad the content, you have a harder job ahead of you. I don't think the ""exploration"" of a very linear game like this is adding much just because an entire upgrade system is hidden in RNG chests. I would rather have more options to flesh out a build before a run than depend on yet another game of Pick 3 RNG from a list of effects.

It looks great, the animations and character design are gorgeous. However the camera is a mess to try to use, whether you target lock or not. It's too easy to lose sight of the entire battle because you did a warp attack or a dash. Some better camera intelligence would be really helpful here, especially considering how often you'll be moving across the arena.

Also, chromatic aberration sucks. It looks terrible in every game. Give us a toggle in the Options to turn it off, or stop using it. It really adds nothing to the visual quality of the game. There are also weird line effects when running that look like screen tearing. This should also be a toggle. I don't care if we're in a ""simulation"" these types of matrix effects are distracting.

We'll see what the roadmap has to offer and how this game shapes up over the next year and then I may give it another shot and change this review. But as of right now I don't think I can recommend this Early Access unless you really need the hack n slash catharsis because you've played literally every other brawler available and are itching for more.",False,41,1,1.02,1.02,2026-04-10,True
222863906,"Played on an LCD Steam Deck - Lowest Settings

So far so good, consistently above 30FPS pushing 60 until more than 8 enemies fill the screen. Text is a bit on the small scale, game needs a UI scaler if possible.

Only thing i wanna know is if model swap mods are possible but other than that I'd say it's worth playing on the Deck.",True,15,0,3.97,1.2,2026-04-09,True
225242730,"Gameplay feels nice and fun, but everything else around it feels like it was made to annoy you. Boring roguelike options. Getting to store with 4 credits too low to buy anything. Boss fight phases where they just donkey kong barrels at you instead of actually fighting (the fun part??). Forced exploration to find another green version of the same 2 weapon skills. Laser jumping puzzles and fall reset damage just to slow down runs, forcing me to be careful rather than a ninja. Random invisible wall or hitboxes on places that /look/ like they might be part of the puzzle or hidden loot that just forces you to fall and lose hp, punishing exploration. Time slow down on a ton of weapon skills that move your camera (you're not invulnerable during this). Unreliable perfect dodge counters making the success noise, but offering you no counter attack. And you can't swap characters in the air (or something is sometimes preventing me, idk, couldnt figure it out, frustrating) in a game where you're in the air a ton, with different weapon skills having alternate attacks in the air. 

Combat trails that i experienced had really really annoying requirements. Not hard, just annoying. Like one was swap your char every 5s, simple enough. Except with the slowdowns and animation locks, ended up failing on the last enemy because I had to audacity to ult him without knowing how long the ult animation is, losing the run because I was unable to swap chars in the middle of it.

Game will probably be good in the future, but please get someone thats played a rougelike on the dev team. Hades, blazblue entropy effect, etc all have super fun and game changing stuff that make every round feel different. This game doesn't have that flavor.

And remove all the exploration/jumping puzzles. Theyre not fun and slow down the run for no reward.",False,34,3,1.68,1.68,2026-05-11,True
223218635,"[h2] 伊甸创世[/h2]

感受极致战斗所带来的顶级享受，《异变金属》，一款主打快节奏的动作肉鸽游戏，玩家在此将要扮演一位叫做弗勒斯的机器人，被一位自称为伊甸的人智能体所创造，而她只给了我们一点建议就是活下去。。。游戏的整体画面表现十分出色，很好地突显出了战斗中的各种细节，极大程度为玩家带来了更好的游戏体验。此外游戏还在战斗中融入了肉鸽元素，让战斗变得更加精彩，玩家可以尝试不同的战斗风格以及流派类型，在刀光剑影中斩尽一切目标。现在就让我们一起进入这个充满挑战与未知的世界吧。

[h1][quote=]
[table]
    [tr]
        [th] 欢迎关注 [b][u][i]U_U鉴赏家培养计划[/i][/u][/b][/th]
    [/tr]
    [tr]
        [th] 关注U_U鉴赏家，开启精彩游戏之旅。 [/th]
    [/tr]
[/table]
[/quote][/h1]

[h2] 迭代战斗[/h2]

本作所表现出来最让人印象深刻的部分就是战斗，在整体快节奏的游戏主旋律下，每一个招式技能的动作呈现是流畅且立体的，甚至当我们攻击次数足够多时还能释放特殊技能对敌人造成大量伤害。而战斗中实时切换角色带给了玩家们灵活多变的战斗流派，无论我们是正在与群怪战斗还是跟BOSS正面硬刚，针对不同的战斗局面丝滑切换不同的风格，敏捷的近战剑客弗勒斯攻防方面的表现都很不错，艾库持长柄刀能打出群伤以及击飞，而维克塔主打远程输出加控场，每位角色的特点十分鲜明，更加考验我们对于战斗节奏的把控。不仅如此技能的更换加上战斗结束后所给予的肉鸽升级，也在让我们逐渐形成属于自己的打法，而随机性所带来的未知，一直驱使着我们的好奇心不断尝试全新的打法。

制作组为了让玩家拥有更流畅的战斗体验，贴心地对战斗系统进行细节上的完善，当敌人在将要发动攻击的时候，都会提前做出相应的示警，眼中散发出来的红光以及攻击时所散发出的红色能量波动，能很好地被玩家所洞察到，甚至就连背后的攻击也是有显示的。游戏采用了类似星际战甲的那种第三人称视角，对于动作战斗的体验上有着较好的呈现，并且游戏还加入了类似鬼泣的连击评级系统，玩家能在高速的战斗中获得刺激与爽快，看着右上角的评级逐渐上升，使得玩家会进一步沉浸其中，并主动尝试更加激进的战斗风格，挑战突破自己的连击数甚至是达成无伤战斗的目标。

[h2] 战斗之外的惊喜[/h2]

游戏的视觉风格属于赛博科幻与自然废土的碰撞美学，是一种很惊喜的味道。一眼望去四周都是自然的景象，群山环抱，树木在山峦上生长出来，但细细观察又能发现其中细节，各种金属所构建的设施隐藏在群山之中，有的混杂在树木之间，只有沿着一路铺设的管道走近了才能看清，鲜明的反差在第一次看见确实充满了新鲜感。而怪物的设计更是表现力极强，虽然是不同样貌的智能机器人，但是都透露着一种残暴的感觉，跟常人一般大小的机器人，它们的战斗风格往往更加迅捷灵活，所使用的战斗招式会不断进行变化，而身披重型铠甲的机器人更喜欢使用大开大合的攻击方式，每一次攻击无论是伤害还是攻击范围都大了许多，就连空中也出现的会发射光刃的双刀机器人。

游戏在关卡也同样保持了惊喜，通过房间的形式将一张图划分成了好几个区域，并且加入系统随机生成，所以每一次进入游戏都是新的开始，有的房间需要进行战斗来获得奖励，而有的房间可以通过消耗收集的金币来消费购物，以完善自己的的流派打出更高的伤害，甚至还有的房间设置类似于跑酷等小玩法。在我个人体验的过程中也发现要多多留心周围，在经过桥梁时观察四周的石壁，或者俯身朝悬崖底下看，可能有个装着奖励的宝箱在那里静静地等你，能看得出来制作组十分鼓励我们主动地探索整个地图。

[h2] 总结[/h2]

《异变金属》是一款底子非常好、上限极高的动作肉鸽。它把鬼泣式的爽快连招、一键切人的战术变招，统统结合在了一起，优秀的画面表现搭配上战斗中的各种光影特效，让整体的战斗体验变得十分不错。比较可惜的是目前肉鸽部分的效果会有些许薄弱，结合局外成长所展现的构筑体验会稍好，建议制作组之后优化化一下肉鸽升级的数值提升以及种类多样性，相信本作会有更好的游玩体验。",True,7,0,6.47,3.35,2026-04-14,True
222886027,"This was a day one buy for me after playing the demo.
The combat and traversal are insanely fun but the roguelike elements need a lot of work. Most of the upgrades are uninspired and dull and the variety is sorely lacking. The levels themselves are fun to traverse but the game would benefit from a minimap, the environments tend to look a bit samey so it can get a bit disorienting. 
Overall, the core mechanics are solid but it needs more time to cook.",True,12,0,2.45,2.22,2026-04-09,True
223479510,"It's morbid time.

There's a good idea here, it just needs a lot of polish and smoothing out the rough edges.

Pros:
Combat's pretty smooth, Warframe-esque movement feels nice unless you're trying to loot something, the general gameplay loop is promising.

Cons:
You fight the same 4 enemies all the time. Some moves are awfully telegraphed - mostly in the boss fight, which is where the animations should be the best imo. The way the camera unlocks before the boss jumps on you is confusing, its animations are not telegraphing much, and it only has like 4 moves total.

Everything seems either very unbalanced, or as if they're trying to make you grind to pad the game time. You die in like 5 hits and while you can upgrade health, it takes a run or two and means you're sacrificing unlocking the more interesting options.

There isn't much content and the rooms already start repeating on the second run.

All of the issues can be fixed and the game's promising, but I can't recommend it as it is.",False,11,2,1.92,1.68,2026-04-18,True
